"districtDemographics","sex_ratio","minors","voting_age_pop","seniors","med_age","white","black","amerindian","islander","asian","other_race","multiracial","hispanic","mexican","puerto_rican","cuban","other_hispanic","natural_born_citizen","born_in_state","born_out_of_state","born_abroad","foreign_born","disabled","same_house","diff_county","diff_state","abroad","labor_force_participation","unemployment","servicemen","car","walking_public_transit","worked_from_home","commute","private_sector","public_sector","self_employed","homeowner_vacancy","rental_vacancy","owner_occupied","renter_occupied","two_or_less","three_to_four","five_to_nine","ten_to_nineteen","twenty_to_twenty_nine","thirty_or_more","med_smoc_mort","med_smoc_no_mort","med_rent","med_hincome","mean_hincome","insured","private_coverage","public_coverage","uninsured","pov_families","pov_mcouples","pov_single_mothers","pov","no_hsdiploma","high_school","some_college","associates","bachelors","graduate","party","flipped"
"Florida 8",95.5624417100394,17.9040454543124,640378,31.5711970117649,48.3,82.7866918962715,9.01394294622299,0.234604556712767,0.0798681086513956,2.23194826905425,1.84953002169131,3.80341420139583,11.8086857529652,20.0755601875977,38.8288170922355,12.0255775577558,29.070045162411,90.802091185535,34.7760589250998,61.2684935104174,3.95544756448286,9.19790881446497,14.6275604732282,86.9453228801641,5.66480964923867,3.63478139252997,0.399375296229245,53.9541063974371,5.6,0.376328754489855,89.809291724255,1.46122790427002,6.38412017167382,25.9,82.7871899092359,12.5837799599535,4.52771483040178,2.3,14,77.5112238596726,22.4887761403275,27.9449905702889,13.3381177295258,16.0271709197724,21.2056678405127,12.254952684547,9.22910025535324,1369,459,1109,58740,80852,88.9499860267252,73.7158508097478,46.6315538372475,11.0500139732748,5.8,3.5,17.1,9.5,7.87070926306054,28.1214007463412,21.5111447823513,12.0095417014328,19.1506315916998,11.3365719151143,"R",FALSE
"Florida 9",98.4048781941824,23.5348846193469,712557,21.60556980003,38,73.9801174410219,13.0795860375674,0.391684694893719,0.130811957006971,3.02058651832011,6.40806891933656,2.9891444318533,44.0310471824457,7.33683797491184,55.6506861834746,4.45367317145691,32.5588026701567,82.2494934926685,35.8608407483757,45.5734154424236,18.5657438092007,17.7505065073315,11.654613861429,84.8173803800192,6.81443742637182,2.81275946461718,1.32835016366648,60.7910137762801,4.1,0.0309655295511215,91.2237772953044,1.63789506439134,5.50137552068231,33.8,84.1229407220262,11.2059985569684,4.3411586476335,3.5,8.7,65.0030981254639,34.9969018745361,34.2421168027345,15.9713474462594,18.013046172283,19.6577762949143,6.83187732784976,5.28383595595896,1422,458,1291,54878,70959,86.8872616610485,70.8203577162914,41.4949653361214,13.1127383389515,9.4,5.6,19.6,13.4,12.9446770121946,30.3509618808708,19.6150893825128,11.4415947201405,17.0679053866911,8.57977161759004,"D",FALSE
"Georgia 1",99.6866038454267,23.2870501860793,575308,20.4104583979364,36.6,62.1159572184242,30.6875534202992,0.363224699279551,0.0550704114546456,1.66051291487821,2.36002714851277,2.75765418715139,7.01687714764604,45.0145373695912,26.5511278338369,6.03158314805313,22.4027516485187,95.6109015413048,56.4370119645818,41.0706341270207,2.49235390839752,4.38909845869519,13.0638358411301,85.3742548739651,7.87925615045569,3.98872906116483,0.563141706661119,60.8156715085831,5.7,3.23065731288794,89.2371921248183,3.87633550106007,5.17072706565922,24,77.045737278224,16.740346403343,6.0491839387481,2.2,9.1,62.4333732973176,37.5666267026824,30.7168960984558,14.4339799794884,14.6163457510581,19.7597827500036,9.94886535989253,10.5241300611016,1344,395,981,55542,73443,85.4091697770042,73.5820678595516,41.1499576224825,14.5908302229959,10.8,4.9,29.9,14.8,11.2499949969782,30.2542735812431,24.2542495667383,7.95500482291304,16.4869581227061,9.79951890942129,"R",FALSE
"Georgia 10",97.6203887697997,23.5879320196303,579056,19.9376226133569,37.7,67.4434255687794,26.095166711313,0.0654520214249802,0.0135918512233326,2.47147360739608,1.29874757029164,2.61214266957154,5.31692106301473,43.8771964657997,16.0230318673682,8.66176908567457,31.4380025811575,94.2943256000538,68.0905552857737,30.8101806823414,1.09926403188495,5.70567439994616,12.1167109324335,84.9778140977622,9.97410865817687,2.66417767950017,0.303245163900606,60.2198627735764,4.7,0.115857832089615,89.7284547783817,2.61637652355068,5.99961686741218,30.5,76.3816590984605,18.1476645429056,5.24217288153377,1.6,4,70.1323627468678,29.8676372531322,27.0689737742723,12.2132539574361,14.4177033792471,25.2137586525745,10.8188954912673,10.2674147452026,1397,455,876,61151,80728,88.0937196429677,76.4123797625339,36.9494429901061,11.9062803570323,8.8,3,28.4,13.6,12.1633803044635,30.51930990436,19.9932494158926,7.74457730025143,17.627311165547,11.9521719094856,"R",FALSE
"Georgia 11",95.9606328191698,22.9965606410597,602709,17.2504475625882,37.6,71.182337128723,17.7654643390094,0.549888591344876,0.00626034873975347,3.08136920215049,4.99652486763834,2.41815552239416,11.4960444816942,60.3122916203601,5.80351189153145,2.46165814625472,31.4225383418537,88.0972883746602,51.6388438105928,47.0079371639975,1.35321902540966,11.9027116253398,8.91050598691726,84.9709089408585,7.26438305291065,2.58827898532036,0.67118334588444,68.3484741030923,2.9,0.0995447316071408,87.0712692961084,1.69759042957274,9.43225987269916,30.8,82.7872255198281,11.7368874646468,5.12678586601605,1.6,3.6,65.0064791065512,34.9935208934488,33.4726007267287,14.2850940472374,15.5121165972,21.7440819707171,9.21135246339639,5.77475419472053,1637,496,1269,76640,108262,87.1358232349316,83.9329845098735,27.3844152772851,12.8641767650684,6.5,4.2,17.7,9,9.53570973615784,20.2825381600737,20.2922795632854,7.0473432196087,27.7386456452181,15.1034836756562,"R",FALSE
"Georgia 12",98.7443046213929,23.025750194457,564075,19.4819837787528,36,58.1461770445272,34.3400062772069,0.103573914111434,0,1.65035957478746,2.32379470804165,3.43608848132531,6.51396678538775,55.4289305541008,24.6045878286373,1.27160364512412,18.6948779721378,95.5538270493034,69.664023717989,28.5502721970558,1.78570408495519,4.44617295069663,14.4918118382856,86.4431496926917,7.17622361621683,2.48286337704154,0.249209847648427,58.4964943814058,5.7,1.61337348901664,90.2617054243995,1.68263996490818,3.38926354522016,25,77.7310816943541,17.3759499900926,4.87634948130062,3.1,10.9,62.8401535610914,37.1598464389086,27.7213294095326,11.9114803466831,13.8939685692256,19.8987562520436,13.6239045047009,12.9505609178141,1197,372,828,50217,67288,86.7353482841892,71.3122168984916,42.8140269487281,13.2646517158108,13.5,5,33.5,18.3,14.6033546917749,34.6904770377565,20.0236959384073,8.5303284985525,13.7871845164207,8.36495931708808,"R",FALSE
"Georgia 13",88.6148858951621,26.2505557679686,592166,14.9708021061662,35,29.0116483984542,61.5941604821264,0.186190053341271,0.0077215941853905,2.6785213894386,3.47695913657632,3.04479894587785,11.9322293114206,61.3627112275465,10.139965973969,2.7387823690885,25.758540429396,88.3722754915355,55.1438247186007,43.1981498888778,1.65802539252148,11.6277245084645,9.11243761375025,86.5756289008754,7.88113972085844,2.74752784290184,0.246175266195924,68.3598680958979,5.2,0.0646556962640675,86.9125250091818,3.62212570982415,7.58250140616452,33.8,81.5718448935446,13.3494902557734,4.96299597412222,1.3,5.6,63.3367152961171,36.6632847038829,31.6943633546629,13.7126992092068,15.7697139738551,21.8971712384211,9.97007512352711,6.95597710032709,1372,418,1141,66203,82253,85.6183309898639,76.0155758995478,34.2801640216058,14.3816690101361,7.2,2.9,17,10.5,10.2777971797319,29.3980349700822,21.5497504908694,9.12939551271604,20.2158661420378,9.42915570456256,"D",FALSE
"Georgia 14",97.0016521453673,24.057104378576,556003,19.7565480761794,38.3,84.6267003399656,8.73024436816808,0.320296995218082,0.0932890608673561,1.03683347151406,1.92410395378982,3.26853181047706,12.1895885037281,71.9723454798082,4.2243736273587,1.81076598987047,21.9925149029627,92.9021093162035,63.2272662449075,35.9085342276235,0.864199527468989,7.09789068379652,13.9536396616612,89.3369857874294,5.76364980579096,1.9140900865113,0.112828831214689,60.4045007587201,4.9,0.0745743121774142,93.0343671672503,1.20164493468193,4.82367631300164,28.2,83.1083995066032,11.9923155567753,4.8504278015194,2,6.4,70.6933129667346,29.3066870332654,24.6833148182435,11.8218848361415,16.4730296858606,22.0580293772758,12.2527464049867,12.7109948774918,1195,367,781,56150,69645,86.2716981027612,73.6848776167678,39.6869504947953,13.7283018972388,8.5,4.9,25.7,11.7,18.2446428168979,33.8817373274627,22.0745242100217,7.36145286764751,10.842418195266,7.59522458270417,"R",FALSE
"Georgia 2",95.2333072763043,23.2756452143471,515458,20.9578665963085,37.3,41.5909655850951,52.8353112613142,0.320318651565647,0.0927316542404265,1.01201046096414,2.11481756572709,2.0338448210934,5.21470429319278,51.9495347376834,12.0168978706399,5.64308957013187,30.3904778215448,96.4243983978113,74.5099249933237,24.4451682517532,1.04490675492313,3.57560160218865,16.2865573011349,83.501189293349,8.48026375214524,2.74681600578087,0.609399933760877,56.6046684068586,9.4,2.14450117528827,90.5561566435248,4.15051242749376,3.57121389715385,21.3,75.1076924250922,17.973283884482,6.49550343585576,2.2,9,55.1175606171932,44.8824393828068,27.7434892644297,11.9095436362152,15.2681851579721,17.5989876724631,13.1496448689689,14.330149399951,1145,397,760,39728,58084,85.366128391338,63.8935824741323,49.7965773684075,14.633871608662,19.5,6.2,41.7,23.9,15.8795280992386,32.7381715532463,23.9083639798914,9.04079084989372,10.3530258555732,8.08011966215684,"D",FALSE
"Georgia 3",95.5163885345344,23.6626462387383,573292,20.6020666606197,38.9,68.5760814276469,25.3851541548713,0.195872692071084,0.0869509639173473,2.05886034317002,1.64833994231676,2.04874047600659,6.01466315489522,45.5767102058889,19.8029665707328,6.56187735222493,28.0584458711534,94.2832071456915,65.3120829302395,32.9380777188535,1.74983935090705,5.71679285430853,13.6706224319717,85.9909350894861,7.33421445733563,2.39651386829123,0.34554761229289,60.7662552646159,4.4,0.448450127394863,90.523611992737,1.35368536041688,6.37427850194122,30,81.6385715287026,13.7523071890844,4.33634728160557,1.8,5.2,70.3027754105195,29.6972245894805,29.1239176710605,12.5599961631969,14.5923950136317,21.0684758668777,11.8874488579977,10.7677664272354,1391,438,973,66614,84097,89.3287535422244,77.012742137661,36.0558494834044,10.6712464577756,8.8,4.4,24.4,12.3,11.0812224167849,31.5656965826526,22.8293941002623,8.48810306713467,16.3558066381954,9.67977719497025,"R",FALSE
"Georgia 4",89.6547794269198,24.4477345545949,590926,16.5272809116539,36.5,27.2519568057974,60.8728338332426,0.345078003738452,0.176438549521698,4.63573110765053,4.24142930567595,2.4765323943734,10.1825499717443,47.7110067552297,9.87920946234399,2.94317068883253,39.4666130935938,83.3520000204566,58.0648872349988,40.1672876424039,1.76782512259733,16.6479999795434,9.62950940460273,85.6039415912763,7.65205584871047,2.56934125002753,0.321167656253441,66.8860705740162,5.2,0.0227025879316962,85.9296853762368,4.71737701802865,7.74643240775197,36.7,81.2500805065861,14.0640497517821,4.66860912957567,1,5.7,61.5724781375431,38.4275218624569,31.6982631441469,13.4368113372061,14.8929594978901,19.9791768605622,11.8739721794028,8.11881698079194,1400,465,1169,60128,77312,82.8851945455623,73.1105157151383,37.8978516013527,17.1148054544377,8.4,5.1,13.9,11.2,12.3232424202813,26.3834957055309,20.7535889766322,9.80403841569846,18.7858993779363,11.9497351039208,"D",FALSE
"Georgia 5",92.8552747040549,19.8845114550644,632108,15.6633043720377,34,34.8080345147504,55.3721438384985,0.372625463246962,0.236756586852151,5.20382866326319,1.67111113364326,2.3354997997455,6.79458450993414,43.9403831446212,9.06750732153183,3.64677572795613,43.3453338058908,90.7199783015377,56.1469563844605,42.2677733428149,1.58527027272461,9.28002169846235,10.7899859309654,83.3720849750443,8.29498757982112,3.79962624105657,0.628314931644155,65.0484385491022,5,0.0940614431624447,75.0296376606007,13.0661553114741,8.47434442508005,29.1,82.2859077061943,13.5910840322439,4.05129940953026,2.5,8.5,46.6956093467832,53.3043906532168,40.5607948292321,15.3101305460803,13.8924864559202,15.4244419717505,6.01351063765102,8.79863555936594,1771,568,1175,60247,100204,88.3758937691522,73.5157029166921,35.2579256041429,11.6241062308478,13.8,3.8,30.9,18.7,9.41642502071251,21.7701429163215,15.0622484909457,6.36317907444668,26.5874659723044,20.8005385252693,"D",FALSE
"Georgia 6",94.5571390412143,22.8190466960637,573402,17.6162622383598,39.2,66.6883375598305,13.7834956631293,1.36324724200869,0.0219400968056296,11.7130504541465,3.179160407682,3.2507685763973,12.1950595747659,48.1286078520105,8.51094358781912,6.25600158938643,37.104446970784,79.6273413986744,43.5938178800055,54.2529543913979,2.15322772859662,20.3726586013256,6.94693415501662,85.7106744550785,7.00875516788666,2.53603590135282,1.29683036284612,70.9567445899124,3.8,0.145336829060622,81.4890372259306,4.06235155878897,12.1948048701218,29.8,85.3287704475557,8.62449794224417,5.89939530207658,2.3,8.3,64.7637081503566,35.2362918496435,33.5220176463478,14.2137705974779,15.12294696695,18.2583967876664,11.4080147187194,7.47485328283846,2210,669,1418,100110,138057,91.6570868157386,87.8941915287785,21.6782680848743,8.3429131842614,4.1,2.1,14.9,6.7,5.38259930740245,11.3017396057254,13.3841675985638,4.79893232591871,38.1092820818872,27.0232790805024,"D",FALSE
"Georgia 7",93.0111199709377,26.8952724578082,617569,14.7934886628053,36.2,51.3232548862239,21.463043918307,0.542394228982224,0,15.8127686372552,7.70988182624208,3.14865650298956,20.1828183429158,50.6759570437363,6.03639904046358,2.35016041149801,40.9374835043021,72.4766298165306,50.2204118164906,47.3848656541388,2.39472252937055,27.5233701834694,5.67490053702263,87.6165911634281,5.48111621115373,2.84845692126319,0.883178436993196,69.0071300804929,3,0.0891260061611845,87.6715308922953,1.66462662446329,9.40061010012145,33.2,84.0552351231111,9.60554301689468,6.09564676270352,1.4,5.4,68.4046090450867,31.5953909549133,31.7753291262597,16.4813145341134,17.0112744221357,21.6330940240818,8.98814889974925,4.11083899366019,1724,534,1357,80926,105897,85.5923751604097,82.7285129604366,24.7776818776624,14.4076248395903,6.3,5.1,12,8.2,10.8850035453046,18.9368862306248,16.5082607433751,8.6343780654026,29.4379681914538,15.5975032238391,"D",TRUE
"Georgia 8",96.7453198127925,23.3366419488076,541425,21.3168952301796,37.6,61.3711827615942,31.3660994821852,0.712367094898738,0.109028555569872,1.67918135130275,2.25575833608265,2.50638241836664,6.90518905126749,63.6311440113191,10.3512621239773,3.92068406914512,22.0969097955585,95.3198430555182,70.5432690022342,28.4253636450064,1.03136735275942,4.68015694448181,13.2413799169399,88.0639816375569,6.01972528063695,2.07911630742746,0.217193271886095,59.5795707783284,5.3,1.16482090744517,94.3733067895925,1.82649284382037,2.25911716291221,23.8,73.3239627762699,20.5228124596097,5.92154581879281,1.3,9.2,63.8069185615775,36.1930814384225,29.1141885602477,11.170000569898,13.5958663399252,20.5072092095515,13.2299918314622,12.3827434889155,1201,363,800,50745,69338,84.8943864828771,73.4528494438909,44.1406081369266,15.1056135171229,13.2,7,29.6,17.3,13.5012702004568,34.4202975898213,19.3337318275943,10.0516619345473,13.2329270115065,9.46011143607369,"R",FALSE
"Georgia 9",95.4580477716047,22.079624673223,600897,24.5230047745287,41.3,87.4447591186356,6.491192580605,0.15431138221503,0.0233412174779036,1.41162496369144,2.37898875472011,2.09578198265488,13.4389653097639,68.9888746297172,8.59152619238303,3.1021739340197,19.3174252438801,92.5634881115399,63.7412793141128,34.9251912246785,1.33352946120871,7.4365118884601,15.714564549026,86.9991824456405,8.05055211122932,2.46497880123472,0.240680666411618,57.9046542302619,3.6,0.177478866003456,90.1055311991861,1.84363504847261,6.89025519790408,29.8,79.2757739196392,13.4037988865632,7.01413074631532,2.3,8.6,75.4248117134896,24.5751882865104,26.5292672478499,13.2263721940092,13.4361693168962,22.8525085950916,13.4661926398922,10.489490006261,1377,394,863,59728,80198,84.8170179766067,73.7516544989243,42.1557831397872,15.1829820233933,9,4.2,27.6,13,16.0453001132503,30.9869762174405,20.9441298603247,7.79860324650812,15.1185352963382,9.10645526613816,"R",FALSE
"Hawaii 1",98.9610102822442,19.8426440025195,577763,23.8241285786733,39.1,16.752683875658,2.38864239871474,0.21185206149953,7.99349598910079,50.5495389755073,1.77153829291912,20.3322484066006,9.06565887794713,32.6640548481881,30.3608594515181,0.866185112634672,36.1089005876592,76.9287971741959,68.1463393520556,26.4519596315186,5.40170101642585,23.0712028258041,10.6625276877894,86.2936840758636,3.68141886525082,3.2674050966571,1.17807652998823,66.1811856312432,3.4,4.59750372151609,79.1696200356552,13.154573963099,3.66727881951157,28.9,73.0188887598995,21.5998958017742,5.17678304966688,1.4,5.6,56.160450213605,43.839549786395,29.2515609595794,10.9427374301676,13.0060795267828,19.2786723627999,10.3795596450871,17.1413900755833,2652,638,1681,86674,110739,96.3185791252259,83.2701751204992,33.9635555958479,3.68142087477406,4.6,3.1,11.2,7.6,8.03849118281569,24.644736994992,19.1005426257509,11.5033947999334,24.0287153984097,12.6841189980983,"D",FALSE
"Hawaii 2",101.04181730886,22.6107273056859,537922,24.5059692669197,40,31.7169386234221,1.39637397386798,0.66207634738723,13.6652155272873,26.398028445401,1.71604664746521,24.4453204351692,12.3035135220678,34.3182881197381,34.5416276894294,0.456033676333021,30.6840505144995,84.6467919077639,61.7142672613058,35.1886914312131,3.09704130748103,15.3532080922361,11.6288384711483,87.8411063618725,4.43945207078148,3.86088783206174,0.903149571839122,63.6097340737731,4.4,3.44105828705585,86.3241950947197,6.2738923071322,6.01600708729263,27.3,74.2729798019429,16.8012680676093,8.55851472873083,1.4,12.8,64.5648812984824,35.4351187015176,26.2928256234816,10.0302444345282,14.8905385853177,19.2266259200663,12.5660892729166,16.9936761636895,2289,453,1602,79985,101317,95.3568328248378,75.4287124105645,41.8871778215694,4.64316717516219,8.3,4.8,21.4,11.1,7.17670574028191,30.4318224406088,22.3475400278998,9.72225113993629,19.9671032084782,10.354577442795,"D",FALSE
"Idaho 1",99.95764814593,24.5438188497111,705384,23.218417202545,38.8,88.6542522351753,0.83042191808957,1.20182793375452,0.141309719669757,1.23670073361246,4.36669497853076,3.56879248116762,11.4863086820435,86.3359937416765,1.95200089404621,0.234687130391052,11.4773182338862,94.8688846908409,43.6197862343394,55.1042499427756,1.27596382288504,5.13111530915914,13.0964748025727,84.5261450462217,7.25317676135361,4.63385681498226,0.269982783863362,61.7814303477313,2.7,0.189042381332133,87.798237261877,3.00882752324458,7.75065301539802,23,77.2855695324339,14.4211107662534,7.93684844722765,1.2,2.7,75.1192431682229,24.8807568317771,31.2234100178901,13.8351355228985,17.356066395533,20.5127529433811,9.26041419615904,7.81222092413821,1363,387,951,62886,79834,89.1448885994192,78.753204054918,37.281256659259,10.8551114005807,6.3,3.8,18.9,9.4,8.37840283322724,26.8404150785852,26.4770546374095,11.1260681352418,17.9768966891181,9.20116262641816,"R",FALSE
